PMU4_L1:563,PMU4_L1:564,PMU4_L1:567,PMU4_L1:568,PMU4_L1:569,PMU4_L1:570,PMU4_L2:603,PMU4_L2:604,PMU4_L2:607,PMU4_L2:608,PMU4_L2:609,PMU4_L2:610,PMU5_L1:443,PMU5_L1:444,PMU5_L1:447,PMU5_L1:448,PMU5_L1:449,PMU5_L1:450,PMU5_L3:403,PMU5_L3:404,PMU5_L3:407,PMU5_L3:408,PMU5_L3:409,PMU5_L3:410,PMU6_L2:523,PMU6_L2:524,PMU6_L2:527,PMU6_L2:528,PMU6_L2:529,PMU6_L2:530,PMU6_L4:483,PMU6_L4:484,PMU6_L4:487,PMU6_L4:488,PMU6_L4:489,PMU6_L4:490,PMU7_L5:239,PMU7_L5:240,PMU7_L5:275,PMU7_L5:276,PMU7_L5:277,PMU7_L5:278,PMU8_L5:203,PMU8_L5:204,PMU8_L5:279,PMU8_L5:280,PMU8_L5:281,PMU8_L5:282,PMU8_L6:283,PMU8_L6:284,PMU8_L6:319,PMU8_L6:320,PMU8_L6:321,PMU8_L6:322,PMU9_L4:363,PMU9_L4:364,PMU9_L4:399,PMU9_L4:400,PMU9_L4:401,PMU9_L4:402,PMU9_L6:323,PMU9_L6:324,PMU9_L6:359,PMU9_L6:360,PMU9_L6:361,PMU9_L6:362,PPA:163,PPA:164,PPA:166,PPA:167,PPA:168,PPA:169
60,-0.000160719,136197.2031,-91.16158546,115.2656708,-120.345406,60,-0.000160719,136197.2031,-91.16158546,75.58825684,-93.20089553,60,-0.000161019,132159.8906,-92.934846,141.9580536,43.57744019,60,-0.000161019,132159.8906,-92.934846,214.1546936,79.4435285,60,-0.000160904,134425.2344,-92.63799232,86.49475861,58.95332299,60,-0.000160904,134425.2344,-92.63799232,150.7886963,74.62950189,60,-0.000160865,136187.3438,-85.2336916,187.0351715,-84.57218777,60,-0.000160973,134840.5469,-88.22750011,189.4497681,83.81726063,60,-0.000160973,134840.5469,-88.22750011,84.79257202,46.44934007,60,-0.000160744,137055.3438,-86.98963761,154.1691742,-70.37312608,60,-0.000160744,137055.3438,-86.98963761,59.42998505,-94.59332521,60,-0.000160865,136187.3438,-85.2336916,212.7567139,-79.65795546
60,8.80E-05,136197.2656,-91.16157863,115.2657013,-120.345406,60,8.80E-05,136197.2656,-91.16157863,75.58828735,-93.20088187,60,8.77E-05,132159.9531,-92.934846,141.9580994,43.5774436,60,8.77E-05,132159.9531,-92.934846,214.1547699,79.44352167,60,8.78E-05,134425.2813,-92.63799232,86.49478149,58.95332982,60,8.78E-05,134425.2813,-92.63799232,150.7887421,74.62950189,60,8.79E-05,136187.4063,-85.2336916,187.0352325,-84.57218777,60,8.78E-05,134840.6094,-88.22750011,189.4498291,83.81726063,60,8.78E-05,134840.6094,-88.22750011,84.79259491,46.44933666,60,8.80E-05,137055.4063,-86.98963761,154.16922,-70.37312608,60,8.80E-05,137055.4063,-86.98963761,59.43000412,-94.59332521,60,8.79E-05,136187.4063,-85.2336916,212.7567902,-79.65796229
60,7.03E-05,136197.2031,-91.16157863,115.2656479,-120.345406,60,7.03E-05,136197.2031,-91.16157863,75.58825684,-93.20087504,60,7.00E-05,132159.9063,-92.934846,141.9580231,43.5774436,60,7.00E-05,132159.9063,-92.934846,214.1546936,79.44352167,60,7.01E-05,134425.2344,-92.63799232,86.49474335,58.95333665,60,7.01E-05,134425.2344,-92.63799232,150.788681,74.62949506,60,7.01E-05,136187.3594,-85.2336916,187.0351563,-84.57218777,60,7.00E-05,134840.5625,-88.22750011,189.4497528,83.81726063,60,7.00E-05,134840.5625,-88.22750011,84.79256439,46.44933666,60,7.02E-05,137055.3594,-86.98963761,154.1691589,-70.37312608,60,7.02E-05,137055.3594,-86.98963761,59.4299736,-94.59331838,60,7.01E-05,136187.3594,-85.2336916,212.7566986,-79.65796229
60,-0.000160686,136197.2188,-91.16157863,115.2656479,-120.3453923,60,-0.000160686,136197.2188,-91.16157863,75.58825684,-93.20086821,60,-0.000160973,132159.9063,-92.934846,141.9580231,43.57744702,60,-0.000160973,132159.9063,-92.934846,214.1546783,79.44352167,60,-0.000160864,134425.2344,-92.63799232,86.49474335,58.95334348,60,-0.000160864,134425.2344,-92.63799232,150.7886658,74.62949506,60,-0.000160819,136187.3594,-85.2336916,187.0351563,-84.57218777,60,-0.000160925,134840.5625,-88.22750011,189.4497528,83.81726063,60,-0.000160925,134840.5625,-88.22750011,84.79255676,46.44933324,60,-0.000160706,137055.3594,-86.98963761,154.1691437,-70.37312608,60,-0.000160706,137055.3594,-86.98963761,59.42996979,-94.59331838,60,-0.000160819,136187.3594,-85.2336916,212.7566833,-79.65796229
60,8.80E-05,136197.2656,-91.16157863,115.265686,-120.3453923,60,8.80E-05,136197.2656,-91.16157863,75.58828735,-93.20086138,60,8.78E-05,132159.9688,-92.934846,141.9580688,43.57745043,60,8.78E-05,132159.9688,-92.934846,214.1547546,79.44352167,60,8.79E-05,134425.2969,-92.63799232,86.49477386,58.95334348,60,8.79E-05,134425.2969,-92.63799232,150.7887268,74.62948823,60,8.79E-05,136187.4063,-85.2336916,187.0352325,-84.57218777,60,8.78E-05,134840.6094,-88.22750011,189.4498138,83.81726063,60,8.78E-05,134840.6094,-88.22750011,84.79258728,46.44933324,60,8.80E-05,137055.4219,-86.98963761,154.1692047,-70.37312608,60,8.80E-05,137055.4219,-86.98963761,59.42999268,-94.59331838,60,8.79E-05,136187.4063,-85.2336916,212.7567596,-79.65796229
60,7.03E-05,136197.2188,-91.16157863,115.2656403,-120.3453923,60,7.03E-05,136197.2188,-91.16157863,75.58826447,-93.20086138,60,7.00E-05,132159.9219,-92.934846,141.9580078,43.57745043,60,7.00E-05,132159.9219,-92.934846,214.1546631,79.44351484,60,7.01E-05,134425.25,-92.63799232,86.49473572,58.95335031,60,7.01E-05,134425.25,-92.63799232,150.7886658,74.62948823,60,7.02E-05,136187.3594,-85.2336916,187.0351563,-84.57218777,60,7.01E-05,134840.5625,-88.22750011,189.4497375,83.81726063,60,7.01E-05,134840.5625,-88.22750011,84.79255676,46.44932983,60,7.03E-05,137055.3594,-86.98963761,154.1691284,-70.37312608,60,7.03E-05,137055.3594,-86.98963761,59.42996597,-94.59331838,60,7.02E-05,136187.3594,-85.2336916,212.7566681,-79.65796229
60,-0.000160651,136197.2188,-91.16157863,115.2656403,-120.3453787,60,-0.000160651,136197.2188,-91.16157863,75.58826447,-93.20085455,60,-0.000160926,132159.9219,-92.934846,141.9580078,43.57745385,60,-0.000160926,132159.9219,-92.934846,214.1546478,79.44351484,60,-0.000160822,134425.25,-92.63799232,86.49473572,58.95335031,60,-0.000160822,134425.25,-92.63799232,150.7886505,74.62948823,60,-0.000160771,136187.3594,-85.2336916,187.035141,-84.57218094,60,-0.000160876,134840.5625,-88.22750011,189.4497375,83.81726063,60,-0.000160876,134840.5625,-88.22750011,84.79255676,46.44932983,60,-0.000160667,137055.375,-86.98963761,154.1691284,-70.37312608,60,-0.000160667,137055.375,-86.98963761,59.42996597,-94.59331838,60,-0.000160771,136187.3594,-85.2336916,212.7566528,-79.65796229
60,8.81E-05,136197.2813,-91.16157863,115.265686,-120.3453787,60,8.81E-05,136197.2813,-91.16157863,75.58829498,-93.20084772,60,8.78E-05,132159.9688,-92.934846,141.9580688,43.57745726,60,8.78E-05,132159.9688,-92.934846,214.1547241,79.44351484,60,8.79E-05,134425.2969,-92.63799232,86.49477386,58.95335714,60,8.79E-05,134425.2969,-92.63799232,150.7887115,74.6294814,60,8.80E-05,136187.4219,-85.2336916,187.0352173,-84.57218094,60,8.79E-05,134840.625,-88.22750011,189.4497986,83.81726063,60,8.79E-05,134840.625,-88.22750011,84.79258728,46.44932641,60,8.81E-05,137055.4219,-86.98964444,154.1691742,-70.37312608,60,8.81E-05,137055.4219,-86.98964444,59.42998886,-94.59331838,60,8.80E-05,136187.4219,-85.2336916,212.7567291,-79.65796229
60,7.03E-05,136197.2188,-91.16158546,115.2656403,-120.3453787,60,7.03E-05,136197.2188,-91.16158546,75.58827209,-93.20084772,60,7.01E-05,132159.9219,-92.934846,141.9580078,43.57746068,60,7.01E-05,132159.9219,-92.934846,214.1546326,79.44351484,60,7.02E-05,134425.25,-92.63799232,86.49474335,58.95336397,60,7.02E-05,134425.25,-92.63799232,150.7886353,74.6294814,60,7.02E-05,136187.3594,-85.23369843,187.035141,-84.57218094,60,7.01E-05,134840.5781,-88.22750011,189.4497223,83.81726063,60,7.01E-05,134840.5781,-88.22750011,84.79255676,46.44932641,60,7.03E-05,137055.375,-86.98964444,154.1691132,-70.37312608,60,7.03E-05,137055.375,-86.98964444,59.42996597,-94.59331838,60,7.02E-05,136187.3594,-85.23369843,212.7566376,-79.65796229
60,-0.000160616,136197.2188,-91.16158546,115.2656479,-120.3453787,60,-0.000160616,136197.2188,-91.16158546,75.58827972,-93.20084772,60,-0.000160876,132159.9219,-92.934846,141.9580231,43.57746068,60,-0.000160876,132159.9219,-92.934846,214.1546173,79.44351484,60,-0.000160778,134425.25,-92.63799232,86.49474335,58.95336397,60,-0.000160778,134425.25,-92.63799232,150.7886353,74.6294814,60,-0.000160721,136187.375,-85.23369843,187.0351257,-84.57218094,60,-0.000160824,134840.5781,-88.22750011,189.4497223,83.81726063,60,-0.000160824,134840.5781,-88.22750011,84.79255676,46.44932641,60,-0.000160627,137055.375,-86.98964444,154.1690979,-70.37312608,60,-0.000160627,137055.375,-86.98964444,59.42996597,-94.59331838,60,-0.000160721,136187.375,-85.23369843,212.7566223,-79.65796229
60,8.81E-05,136197.2813,-91.16158546,115.2656937,-120.3453787,60,8.81E-05,136197.2813,-91.16158546,75.58831024,-93.20084089,60,8.79E-05,132159.9688,-92.934846,141.9580688,43.57746409,60,8.79E-05,132159.9688,-92.934846,214.1546936,79.44350801,60,8.80E-05,134425.3125,-92.63799232,86.49478149,58.95336397,60,8.80E-05,134425.3125,-92.63799232,150.788681,74.62947457,60,8.80E-05,136187.4219,-85.23369843,187.035202,-84.57218094,60,8.79E-05,134840.625,-88.22750011,189.4497986,83.8172538,60,8.79E-05,134840.625,-88.22750011,84.79259491,46.44932641,60,8.81E-05,137055.4219,-86.98964444,154.1691437,-70.37312608,60,8.81E-05,137055.4219,-86.98964444,59.42999268,-94.59332521,60,8.80E-05,136187.4219,-85.23369843,212.7566986,-79.65796229
60,7.04E-05,136197.2188,-91.16158546,115.2656631,-120.345365,60,7.04E-05,136197.2188,-91.16158546,75.58828735,-93.20084089,60,7.01E-05,132159.9219,-92.934846,141.9580231,43.57746751,60,7.01E-05,132159.9219,-92.934846,214.1546021,79.44350801,60,7.02E-05,134425.25,-92.63799232,86.49475098,58.9533708,60,7.02E-05,134425.25,-92.63799232,150.78862,74.62947457,60,7.03E-05,136187.375,-85.23369843,187.0351257,-84.57218777,60,7.02E-05,134840.5781,-88.22750011,189.449707,83.8172538,60,7.02E-05,134840.5781,-88.22750011,84.79256439,46.44932641,60,7.04E-05,137055.375,-86.98964444,154.1690826,-70.37312608,60,7.04E-05,137055.375,-86.98964444,59.42996979,-94.59332521,60,7.03E-05,136187.375,-85.23369843,212.7566071,-79.65796229
60,-0.000160577,136197.2188,-91.16158546,115.2656708,-120.345365,60,-0.000160577,136197.2188,-91.16158546,75.58829498,-93.20084089,60,-0.000160824,132159.9219,-92.934846,141.9580383,43.57746751,60,-0.000160824,132159.9219,-92.934846,214.1545868,79.44350801,60,-0.000160731,134425.25,-92.63799915,86.49475861,58.9533708,60,-0.000160731,134425.25,-92.63799915,150.7886047,74.62947457,60,-0.000160671,136187.375,-85.23369843,187.0351257,-84.57218777,60,-0.00016077,134840.5781,-88.22750694,189.449707,83.8172538,60,-0.00016077,134840.5781,-88.22750694,84.79256439,46.449323,60,-0.000160583,137055.375,-86.98964444,154.1690826,-70.37312608,60,-0.000160583,137055.375,-86.98964444,59.4299736,-94.59333204,60,-0.000160671,136187.375,-85.23369843,212.7565918,-79.65796229
60,8.82E-05,136197.2813,-91.16158546,115.2657242,-120.345365,60,8.82E-05,136197.2813,-91.16158546,75.58833313,-93.20084089,60,8.79E-05,132159.9688,-92.93485283,141.9580994,43.57747092,60,8.79E-05,132159.9688,-92.93485283,214.1546631,79.44350801,60,8.80E-05,134425.3125,-92.63799915,86.49479675,58.9533708,60,8.80E-05,134425.3125,-92.63799915,150.7886658,74.62947457,60,8.81E-05,136187.4219,-85.23369843,187.0351868,-84.57218777,60,8.80E-05,134840.625,-88.22750694,189.4497833,83.8172538,60,8.80E-05,134840.625,-88.22750694,84.79260254,46.449323,60,8.81E-05,137055.4219,-86.98964444,154.1691284,-70.37312608,60,8.81E-05,137055.4219,-86.98964444,59.43000412,-94.59333204,60,8.81E-05,136187.4219,-85.23369843,212.7566681,-79.65796229
60,7.04E-05,136197.2188,-91.16158546,115.2656937,-120.345365,60,7.04E-05,136197.2188,-91.16158546,75.58831787,-93.20084089,60,7.02E-05,132159.9219,-92.93485283,141.9580536,43.57747434,60,7.02E-05,132159.9219,-92.93485283,214.1545563,79.44350801,60,7.03E-05,134425.25,-92.63799915,86.49477386,58.95337763,60,7.03E-05,134425.25,-92.63799915,150.7885895,74.62946774,60,7.03E-05,136187.3594,-85.23370526,187.0351105,-84.57218777,60,7.02E-05,134840.5781,-88.22750694,189.449707,83.8172538,60,7.02E-05,134840.5781,-88.22750694,84.79257965,46.449323,60,7.04E-05,137055.375,-86.98965127,154.1690521,-70.37312608,60,7.04E-05,137055.375,-86.98965127,59.42998505,-94.59333887,60,7.03E-05,136187.3594,-85.23370526,212.7565765,-79.65796229
60,-0.000160537,136197.2188,-91.16158546,115.2657089,-120.345365,60,-0.000160537,136197.2188,-91.16158546,75.5883255,-93.20084772,60,-0.000160769,132159.9219,-92.93485283,141.9580688,43.57747434,60,-0.000160769,132159.9219,-92.93485283,214.1545563,79.44350801,60,-0.000160682,134425.25,-92.63799915,86.49478149,58.95337763,60,-0.000160682,134425.25,-92.63799915,150.7885895,74.62946774,60,-0.000160617,136187.3594,-85.23370526,187.0351105,-84.57218777,60,-0.000160713,134840.5625,-88.22750694,189.4496918,83.8172538,60,-0.000160713,134840.5625,-88.22750694,84.79257965,46.449323,60,-0.000160538,137055.375,-86.98965127,154.1690521,-70.37312608,60,-0.000160538,137055.375,-86.98965127,59.42998886,-94.59333887,60,-0.000160617,136187.3594,-85.23370526,212.7565613,-79.65796229
60,8.82E-05,136197.2813,-91.16158546,115.26577,-120.345365,60,8.82E-05,136197.2813,-91.16158546,75.58836365,-93.20084772,60,8.80E-05,132159.9688,-92.93485283,141.9581299,43.57747775,60,8.80E-05,132159.9688,-92.93485283,214.1546173,79.44350118,60,8.81E-05,134425.2969,-92.63799915,86.49482727,58.95337763,60,8.81E-05,134425.2969,-92.63799915,150.7886353,74.62946774,60,8.81E-05,136187.4063,-85.23370526,187.0351715,-84.57218777,60,8.80E-05,134840.625,-88.22750694,189.4497681,83.8172538,60,8.80E-05,134840.625,-88.22750694,84.79262543,46.449323,60,8.82E-05,137055.4219,-86.98965127,154.1690979,-70.37312608,60,8.82E-05,137055.4219,-86.98965127,59.43001938,-94.5933457,60,8.81E-05,136187.4063,-85.23370526,212.7566223,-79.65796229
60,7.04E-05,136197.2188,-91.16158546,115.2657394,-120.345365,60,7.04E-05,136197.2188,-91.16158546,75.58834839,-93.20085455,60,7.02E-05,132159.9219,-92.93485283,141.9580994,43.57747775,60,7.02E-05,132159.9219,-92.93485283,214.1545258,79.44350118,60,7.03E-05,134425.25,-92.63799915,86.49480438,58.95337763,60,7.03E-05,134425.25,-92.63799915,150.788559,74.62946774,60,7.04E-05,136187.3594,-85.23370526,187.0350952,-84.57218777,60,7.03E-05,134840.5625,-88.22751377,189.4496918,83.8172538,60,7.03E-05,134840.5625,-88.22751377,84.79259491,46.449323,60,7.04E-05,137055.375,-86.98965127,154.1690369,-70.37312608,60,7.04E-05,137055.375,-86.98965127,59.43000412,-94.5933457,60,7.04E-05,136187.3594,-85.23370526,212.7565308,-79.65796229
60,-0.000160496,136197.2188,-91.16158546,115.2657547,-120.345365,60,-0.000160496,136197.2188,-91.16158546,75.58835602,-93.20085455,60,-0.000160712,132159.9219,-92.93485283,141.9581146,43.57748117,60,-0.000160712,132159.9219,-92.93485283,214.1545105,79.44350118,60,-0.000160631,134425.25,-92.63799915,86.49481964,58.95337763,60,-0.000160631,134425.25,-92.63799915,150.788559,74.62946774,60,-0.000160563,136187.3594,-85.23370526,187.0350952,-84.57218777,60,-0.000160655,134840.5625,-88.22751377,189.4496918,83.81724697,60,-0.000160655,134840.5625,-88.22751377,84.79260254,46.44932641,60,-0.00016049,137055.3594,-86.98965127,154.1690216,-70.37312608,60,-0.00016049,137055.3594,-86.98965127,59.43001175,-94.59335253,60,-0.000160563,136187.3594,-85.23370526,212.7565155,-79.65796229
60,8.82E-05,136197.2656,-91.16159229,115.2658234,-120.345365,60,8.82E-05,136197.2656,-91.16159229,75.58840179,-93.20086138,60,8.80E-05,132159.9688,-92.93485966,141.9581909,43.57748117,60,8.80E-05,132159.9688,-92.93485966,214.1545715,79.44350118,60,8.81E-05,134425.2969,-92.63800598,86.49486542,58.95337763,60,8.81E-05,134425.2969,-92.63800598,150.7886047,74.62946091,60,8.82E-05,136187.4063,-85.23371209,187.0351715,-84.57219461,60,8.81E-05,134840.6094,-88.22751377,189.4497528,83.81724697,60,8.81E-05,134840.6094,-88.22751377,84.79264832,46.44932641,60,8.82E-05,137055.4219,-86.9896581,154.1690826,-70.37312608,60,8.82E-05,137055.4219,-86.9896581,59.43004227,-94.59335936,60,8.82E-05,136187.4063,-85.23371209,212.7565918,-79.65796229
60,7.05E-05,136197.2188,-91.16159229,115.2658005,-120.345365,60,7.05E-05,136197.2188,-91.16159229,75.58838654,-93.20086821,60,7.03E-05,132159.9063,-92.93485966,141.9581451,43.57748458,60,7.03E-05,132159.9063,-92.93485966,214.15448,79.44350118,60,7.04E-05,134425.2344,-92.63800598,86.49484253,58.95337763,60,7.04E-05,134425.2344,-92.63800598,150.7885437,74.62946091,60,7.04E-05,136187.3438,-85.23371209,187.0350952,-84.57219461,60,7.03E-05,134840.5625,-88.22751377,189.4496765,83.81724697,60,7.03E-05,134840.5625,-88.22751377,84.7926178,46.44932641,60,7.05E-05,137055.3594,-86.9896581,154.1690063,-70.37312608,60,7.05E-05,137055.3594,-86.9896581,59.43003082,-94.59336619,60,7.04E-05,136187.3438,-85.23371209,212.7565002,-79.65796229
60,-0.000160453,136197.2188,-91.16159229,115.2658234,-120.345365,60,-0.000160453,136197.2188,-91.16159229,75.58839417,-93.20086821,60,-0.000160654,132159.9063,-92.93485966,141.9581757,43.577488,60,-0.000160654,132159.9063,-92.93485966,214.1544647,79.44350118,60,-0.000160578,134425.2344,-92.63800598,86.49485779,58.95338446,60,-0.000160578,134425.2344,-92.63800598,150.7885284,74.62946091,60,-0.000160507,136187.3438,-85.23371209,187.0350952,-84.57219461,60,-0.000160595,134840.5469,-88.2275206,189.4496765,83.81724697,60,-0.000160595,134840.5469,-88.2275206,84.79263306,46.44932641,60,-0.000160441,137055.3594,-86.9896581,154.1690063,-70.37312608,60,-0.000160441,137055.3594,-86.9896581,59.43003845,-94.59337302,60,-0.000160507,136187.3438,-85.23371209,212.756485,-79.65796229
60,8.83E-05,136197.2656,-91.16159229,115.265892,-120.345365,60,8.83E-05,136197.2656,-91.16159229,75.58843994,-93.20087504,60,8.81E-05,132159.9531,-92.93485966,141.958252,43.577488,60,8.81E-05,132159.9531,-92.93485966,214.1545258,79.44350118,60,8.82E-05,134425.2813,-92.63800598,86.49490356,58.95337763,60,8.82E-05,134425.2813,-92.63800598,150.7885742,74.62946091,60,8.82E-05,136187.3906,-85.23371209,187.0351563,-84.57219461,60,8.81E-05,134840.5938,-88.2275206,189.4497375,83.81724697,60,8.81E-05,134840.5938,-88.2275206,84.7926712,46.44932641,60,8.83E-05,137055.4063,-86.9896581,154.1690521,-70.37312608,60,8.83E-05,137055.4063,-86.9896581,59.43007278,-94.59337985,60,8.82E-05,136187.3906,-85.23371209,212.756546,-79.65796229
60,7.05E-05,136197.2031,-91.16159229,115.2658691,-120.345365,60,7.05E-05,136197.2031,-91.16159229,75.58842468,-93.20088187,60,7.03E-05,132159.9063,-92.93486649,141.9582214,43.57749141,60,7.03E-05,132159.9063,-92.93486649,214.1544342,79.44350118,60,7.04E-05,134425.2344,-92.63800598,86.49488831,58.95337763,60,7.04E-05,134425.2344,-92.63800598,150.7885132,74.62946091,60,7.05E-05,136187.3438,-85.23371892,187.03508,-84.57220144,60,7.04E-05,134840.5469,-88.2275206,189.4496613,83.81724014,60,7.04E-05,134840.5469,-88.2275206,84.79264832,46.44932983,60,7.05E-05,137055.3438,-86.9896581,154.1689911,-70.37312608,60,7.05E-05,137055.3438,-86.9896581,59.43006134,-94.59338668,60,7.05E-05,136187.3438,-85.23371892,212.7564545,-79.65796229
60,-0.00016041,136197.2031,-91.16159229,115.2658997,-120.345365,60,-0.00016041,136197.2031,-91.16159229,75.58843994,-93.2008887,60,-0.000160595,132159.8906,-92.93486649,141.9582367,43.57749141,60,-0.000160595,132159.8906,-92.93486649,214.1544189,79.44350118,60,-0.000160525,134425.2344,-92.63801281,86.49490356,58.95337763,60,-0.000160525,134425.2344,-92.63801281,150.7884979,74.62946091,60,-0.000160451,136187.3281,-85.23371892,187.03508,-84.57220144,60,-0.000160534,134840.5313,-88.2275206,189.4496613,83.81724014,60,-0.000160534,134840.5313,-88.2275206,84.79266357,46.44932983,60,-0.000160391,137055.3438,-86.98966493,154.1689758,-70.37312608,60,-0.000160391,137055.3438,-86.98966493,59.43007278,-94.59339351,60,-0.000160451,136187.3281,-85.23371892,212.7564392,-79.65796229
60,8.83E-05,136197.25,-91.16159912,115.2659683,-120.3453787,60,8.83E-05,136197.25,-91.16159912,75.58848572,-93.20090236,60,8.81E-05,132159.9375,-92.93486649,141.958313,43.57749483,60,8.81E-05,132159.9375,-92.93486649,214.15448,79.44350118,60,8.82E-05,134425.2813,-92.63801281,86.49495697,58.95337763,60,8.82E-05,134425.2813,-92.63801281,150.7885437,74.62946091,60,8.83E-05,136187.375,-85.23371892,187.035141,-84.57220144,60,8.82E-05,134840.5781,-88.22752743,189.4497375,83.81724014,60,8.82E-05,134840.5781,-88.22752743,84.79270935,46.44932983,60,8.83E-05,137055.3906,-86.98966493,154.1690216,-70.37312608,60,8.83E-05,137055.3906,-86.98966493,59.43010712,-94.59340034,60,8.83E-05,136187.375,-85.23371892,212.7565155,-79.65796229
60,7.06E-05,136197.2031,-91.16159912,115.2659531,-120.3453787,60,7.06E-05,136197.2031,-91.16159912,75.58847046,-93.20090919,60,7.04E-05,132159.8906,-92.93486649,141.9582977,43.57749483,60,7.04E-05,132159.8906,-92.93486649,214.1543884,79.44350118,60,7.05E-05,134425.2188,-92.63801281,86.49494171,58.95337763,60,7.05E-05,134425.2188,-92.63801281,150.7884674,74.62946091,60,7.05E-05,136187.3281,-85.23372575,187.0350647,-84.57220144,60,7.05E-05,134840.5313,-88.22752743,189.4496613,83.81724014,60,7.05E-05,134840.5313,-88.22752743,84.79268646,46.44933324,60,7.06E-05,137055.3281,-86.98966493,154.1689606,-70.37312608,60,7.06E-05,137055.3281,-86.98966493,59.43009567,-94.59340717,60,7.05E-05,136187.3281,-85.23372575,212.756424,-79.65796229
60,-0.000160366,136197.1875,-91.16159912,115.2659836,-120.3453787,60,-0.000160366,136197.1875,-91.16159912,75.58849335,-93.20091602,60,-0.000160536,132159.875,-92.93487332,141.958313,43.57749824,60,-0.000160536,132159.875,-92.93487332,214.1543732,79.44350118,60,-0.000160471,134425.2188,-92.63801281,86.49495697,58.95337763,60,-0.000160471,134425.2188,-92.63801281,150.7884674,74.62946091,60,-0.000160395,136187.3125,-85.23372575,187.0350647,-84.57220827,60,-0.000160474,134840.5156,-88.22752743,189.449646,83.81723331,60,-0.000160474,134840.5156,-88.22752743,84.79270172,46.44933324,60,-0.000160342,137055.3281,-86.98967176,154.1689606,-70.37312608,60,-0.000160342,137055.3281,-86.98967176,59.43011093,-94.593414,60,-0.000160395,136187.3125,-85.23372575,212.7564087,-79.65795546
60,8.84E-05,136197.2344,-91.16159912,115.2660599,-120.3453787,60,8.84E-05,136197.2344,-91.16159912,75.58853912,-93.20092968,60,8.82E-05,132159.9219,-92.93487332,141.9584045,43.57749824,60,8.82E-05,132159.9219,-92.93487332,214.1544342,79.44349435,60,8.83E-05,134425.2656,-92.63801964,86.49501038,58.95337763,60,8.83E-05,134425.2656,-92.63801964,150.7885132,74.62946091,60,8.83E-05,136187.3594,-85.23372575,187.035141,-84.57220827,60,8.83E-05,134840.5625,-88.22753426,189.4497223,83.81723331,60,8.83E-05,134840.5625,-88.22753426,84.7927475,46.44933666,60,8.84E-05,137055.375,-86.98967176,154.1690063,-70.37312608,60,8.84E-05,137055.375,-86.98967176,59.43014908,-94.59342083,60,8.83E-05,136187.3594,-85.23372575,212.7564697,-79.65795546
60,7.06E-05,136197.1875,-91.16160595,115.2660446,-120.3453787,60,7.06E-05,136197.1875,-91.16160595,75.58852386,-93.20093651,60,7.05E-05,132159.875,-92.93487332,141.958374,43.57749824,60,7.05E-05,132159.875,-92.93487332,214.1543427,79.44349435,60,7.05E-05,134425.2031,-92.63801964,86.49500275,58.9533708,60,7.05E-05,134425.2031,-92.63801964,150.7884369,74.62945408,60,7.06E-05,136187.2969,-85.23373258,187.0350647,-84.57220827,60,7.05E-05,134840.5156,-88.22753426,189.449646,83.81723331,60,7.05E-05,134840.5156,-88.22753426,84.79272461,46.44933666,60,7.06E-05,137055.3125,-86.98967176,154.1689453,-70.37312608,60,7.06E-05,137055.3125,-86.98967176,59.43013763,-94.59343449,60,7.06E-05,136187.2969,-85.23373258,212.7563782,-79.65795546
60,-0.000160323,136197.1719,-91.16160595,115.2660751,-120.3453923,60,-0.000160323,136197.1719,-91.16160595,75.58854675,-93.20095017,60,-0.000160477,132159.8594,-92.93488015,141.9584045,43.57750166,60,-0.000160477,132159.8594,-92.93488015,214.1543121,79.44349435,60,-0.000160418,134425.2031,-92.63801964,86.49501801,58.9533708,60,-0.000160418,134425.2031,-92.63801964,150.7884369,74.62945408,60,-0.000160339,136187.2969,-85.23373258,187.0350647,-84.5722151,60,-0.000160414,134840.5,-88.22753426,189.449646,83.81722648,60,-0.000160414,134840.5,-88.22753426,84.79273987,46.44934007,60,-0.000160294,137055.3125,-86.98967176,154.1689301,-70.37311925,60,-0.000160294,137055.3125,-86.98967176,59.43015289,-94.59344133,60,-0.000160339,136187.2969,-85.23373258,212.7563629,-79.65795546
60,8.84E-05,136197.2188,-91.16160595,115.2661591,-120.3453923,60,8.84E-05,136197.2188,-91.16160595,75.58859253,-93.200957,60,8.83E-05,132159.9063,-92.93488015,141.9584961,43.57750166,60,8.83E-05,132159.9063,-92.93488015,214.1543884,79.44349435,60,8.83E-05,134425.25,-92.63802647,86.49507904,58.9533708,60,8.83E-05,134425.25,-92.63802647,150.7884827,74.62945408,60,8.84E-05,136187.3438,-85.23373258,187.0351257,-84.5722151,60,8.83E-05,134840.5469,-88.22754109,189.449707,83.81722648,60,8.83E-05,134840.5469,-88.22754109,84.79278564,46.44934007,60,8.84E-05,137055.3594,-86.98967859,154.1689758,-70.37311925,60,8.84E-05,137055.3594,-86.98967859,59.43019104,-94.59344816,60,8.84E-05,136187.3438,-85.23373258,212.756424,-79.65795546
